200 616.000000 68.80000
225 352.000000 38.10000
250 209.000000 22.10000
275 129.000000 13.40000
300 82.100000 8.42000
325 54.000000 5.47000
350 36.400000 3.65000
375 25.200000 2.50000
400 17.800000 1.74000
425 12.700000 1.22000
450 9.250000 0.86600
475 6.820000 0.62400
500 5.090000 0.45600
525 3.840000 0.33900
550 2.920000 0.25500
575 2.240000 0.19300
600 1.740000 0.14800
625 1.360000 0.11300
650 1.070000 0.08760
675 0.844000 0.06820
700 0.672000 0.05360
725 0.538000 0.04270
750 0.432000 0.03430
775 0.350000 0.02770
800 0.284000 0.02250
825 0.232000 0.01830
850 0.190000 0.01490
875 0.156000 0.01210
900 0.129000 0.00987
925 0.107000 0.00801
950 0.088500 0.00652
975 0.073700 0.00532
1000 0.061500 0.00436
1025 0.051500 0.00361
1050 0.043200 0.00300
1075 0.036400 0.00252
1100 0.030700 0.00212
1125 0.026000 0.00181
1150 0.022000 0.00155
1175 0.018700 0.00133
1200 0.015900 0.00114
1225 0.013600 0.00096
1250 0.011600 0.00081
1275 0.009890 0.00068
1300 0.008470 0.00057
1325 0.007260 0.00049
1350 0.006240 0.00042
1375 0.005370 0.00037
1400 0.004620 0.00032
1425 0.003980 0.00027
1450 0.003440 0.00023
1475 0.002970 0.00019
1500 0.002570 0.00017
1525 0.002230 0.00015
1550 0.001930 0.00013
1575 0.001680 0.00011
1600 0.001460 0.00010
1625 0.001270 0.00009
1650 0.001110 0.00007
1675 0.000964 0.00006
1700 0.000841 0.00005
1725 0.000734 0.00005
1750 0.000641 0.00004
1775 0.000559 0.00004
1800 0.000489 0.00003
1825 0.000428 0.00003
1850 0.000374 0.00002
1875 0.000328 0.00002
1900 0.000287 0.00002
1925 0.000252 0.00002
1950 0.000221 0.00001
1975 0.000194 0.00001
2000 0.000170 0.00001
