100 1521.11 15.4038
105 1233.18 15.4059
110 1013.76 15.4088
115 832.656 15.1503
120 689.799 15.044
125 574.981 14.9895
130 481.397 14.8906
135 405.159 14.8952
140 342.865 14.9119
145 291.752 14.8022
150 249.409 14.7477
155 214.221 14.5928
160 184.623 14.5821
165 159.614 14.7859
170 139.252 14.547
175 121.416 14.6341
180 106.194 14.2033
185 93.3347 14.4893
190 82.2541 14.4677
195 72.7397 14.4452
200 64.5085 14.4098
205 57.2279 14.4191
210 50.9226 14.2457
215 45.3761 14.344
220 40.5941 14.2634
225 36.3818 14.2189
230 32.6679 14.1592
235 29.3155 14.2233
240 26.4761 14.1723
245 23.8853 13.9482
250 21.5949 14.0595
255 19.5614 13.8755
260 17.6836 13.9505
265 16.112 13.9531
270 14.6459 13.9278
275 13.3231 14.2549
280 12.1575 14.1584
285 11.0925 14.0904
290 10.1363 13.8967
295 9.29002 13.9107
300 8.51615 13.9223
305 7.81428 13.8996
310 7.17876 13.9357
315 6.60266 13.9256
320 6.08444 13.7957
325 5.60471 13.8144
330 5.17188 13.6954
335 4.77871 13.7554
340 4.41629 13.7945
345 4.08881 13.7075
350 3.78661 13.6877
355 3.50911 13.8089
360 3.25619 13.8002
365 3.02472 13.7093
370 2.8077 13.8064
375 2.61162 13.8477
380 2.43031 13.6999
385 2.26365 13.728
390 2.10786 13.732
395 1.9665 13.4737
400 1.83537 13.6985
405 1.70927 13.7114
410 1.60378 13.5468
415 1.49798 13.4453
420 1.39688 13.6719
425 1.31169 13.5013
430 1.22589 13.3237
435 1.14553 13.5478
440 1.07484 13.7238
445 1.01019 13.4187
450 0.948333 13.4559
455 0.890847 13.4587
460 0.836762 13.4468
465 0.787221 13.4149
470 0.740549 13.4127
475 0.697075 13.3926
480 0.655954 13.4392
485 0.618562 13.3705
490 0.582467 13.3914
495 0.549524 13.3691
500 0.51848 13.3797
505 0.489324 13.3608
510 0.462439 13.3046
515 0.436832 13.3703
520 0.412828 13.272
525 0.390303 13.3443
530 0.368755 13.3769
535 0.348705 13.2706
540 0.330157 13.2981
545 0.312672 13.277
550 0.296128 13.2687
555 0.280734 13.2363
560 0.266138 13.193
565 0.251557 13.1731
570 0.238537 13.3409
575 0.226118 13.2741
580 0.214557 13.1697
585 0.203566 13.3257
590 0.193079 13.2037
595 0.183604 13.0973
600 0.174599 13.2074
605 0.166131 13.0154
610 0.158242 13.142
615 0.150275 13.285
620 0.142787 13.0642
625 0.136372 12.7962
630 0.129886 13.2957
635 0.123402 13.016
640 0.11795 12.7132
645 0.112008 12.808
650 0.107045 12.9232
655 0.102081 13.0012
660 0.09725 12.9038
665 0.0927515 12.9548
670 0.0885084 13.0218
675 0.0844877 13.0703
680 0.0806192 13.1131
685 0.0769099 13.1517
690 0.0734901 13.2344
695 0.0701805 13.2716
700 0.0670476 13.3429
705 0.0641426 13.363
710 0.0612942 13.3941
715 0.0585678 13.4663
720 0.0560753 13.4984
725 0.0536438 13.5804
730 0.0513219 13.5682
735 0.0491001 13.6268
740 0.0470801 13.6895
745 0.045061 13.6816
750 0.0431418 13.7455
755 0.0413447 13.7833
760 0.0396264 13.8518
765 0.0379036 13.8537
770 0.0363856 13.9334
775 0.0348796 13.9597
780 0.0334669 14.0267
785 0.0320548 14.0406
790 0.0307373 14.115
795 0.0295348 14.1397
800 0.0283338 14.171
805 0.0272206 14.241
810 0.0261233 14.2891
815 0.0251107 14.3632
820 0.0241099 14.3805
825 0.0230866 14.4428
830 0.0221834 14.4791
835 0.0213766 14.5511
840 0.0204715 14.6131
845 0.0197653 14.6602
850 0.0189612 14.702
855 0.0182516 14.7648
860 0.0175509 14.7944
865 0.0168336 14.8528
870 0.0162314 14.8772
875 0.015625 14.9567
880 0.0150143 15.0389
885 0.0144112 15.0614
890 0.0138979 15.1
895 0.0133962 15.1325
900 0.0128895 15.2026
905 0.0123843 15.2968
910 0.0119837 15.3089
915 0.0114713 15.3678
920 0.0110688 15.4082
925 0.0106631 15.4806
930 0.0102629 15.5313
935 0.0098874 15.6066
940 0.00952142 15.6055
945 0.00916636 15.6849
950 0.00883465 15.7177
955 0.00851073 15.8094
960 0.00820884 15.844
965 0.00791403 15.9216
970 0.00763112 15.9742
975 0.00735655 16.0548
980 0.00710317 16.0626
985 0.00684867 16.144
990 0.00660695 16.1813
995 0.00637546 16.2158
1000 0.00615134 16.2953
1005 0.00593765 16.3716
1010 0.00572452 16.3857
1015 0.00553094 16.4628
1020 0.00533968 16.4963
1025 0.00514619 16.5762
1030 0.00497235 16.5838
1035 0.00479906 16.6646
1040 0.00463806 16.6947
1045 0.00447537 16.7071
1050 0.00432261 16.7859
1055 0.00417983 16.8637
1060 0.00403886 16.8981
1065 0.0038962 16.9794
1070 0.00376343 16.9764
1075 0.00364174 17.0634
1080 0.00352093 17.0908
1085 0.00339813 17.1929
1090 0.00328695 17.2274
1095 0.00317628 17.2617
1100 0.00307413 17.3377
1105 0.00297377 17.3822
1110 0.00287148 17.4725
1115 0.00278078 17.5091
1120 0.00268873 17.5883
1125 0.00260821 17.6126
1130 0.00251529 17.6836
1135 0.00243484 17.7128
1140 0.00236295 17.7977
1145 0.00228192 17.8507
1150 0.00221047 17.9259
1155 0.00213907 18.0255
1160 0.00206845 18.0518
1165 0.0020063 18.0954
1170 0.00194569 18.1194
1175 0.0018741 18.2145
1180 0.00182266 18.3074
1185 0.00176211 18.3375
1190 0.00170006 18.4075
1195 0.00164968 18.4438
1200 0.00159844 18.5209
1205 0.0015472 18.5977
1210 0.00149657 18.6485
1215 0.00145544 18.7347
1220 0.00140288 18.8774
1225 0.00136155 18.989
1230 0.00131271 18.8763
1235 0.0012717 18.9588
1240 0.00123066 19.049
1245 0.00119994 19.1442
1250 0.0011583 19.3006
1255 0.00112694 19.4441
1260 0.00108716 19.4141
1265 0.00105517 19.6361
1270 0.00102241 19.6297
1275 0.000991293 19.762
1280 0.000961012 19.7926
1285 0.000932394 19.8682
1290 0.000903404 19.9924
1295 0.000876957 20.0777
1300 0.000850345 20.1604
1305 0.00082443 20.2883
1310 0.00079983 20.373
1315 0.000775222 20.4622
1320 0.000751372 20.5919
1325 0.000728912 20.6884
1330 0.000706867 20.7763
1335 0.000685372 20.8587
1340 0.000664649 20.9879
1345 0.000644804 21.1487
1350 0.000625155 21.2761
1355 0.000606802 21.3529
1360 0.000588512 21.4428
1365 0.000570506 21.6584
1370 0.000553379 21.6036
1375 0.000536646 21.775
1380 0.000521404 21.8383
1385 0.000505008 21.9675
1390 0.000490353 22.1444
1395 0.000476164 22.2016
1400 0.000461944 22.2704
1405 0.000448172 22.4911
1410 0.000435082 22.5606
1415 0.000422967 22.6095
1420 0.000410381 22.797
1425 0.000398106 22.8949
1430 0.000386792 23.1319
1435 0.000375724 23.1724
1440 0.000364616 23.2234
1445 0.000353965 23.4637
1450 0.000343923 23.4948
1455 0.000333885 23.5468
1460 0.000324344 23.771
1465 0.0003153 23.8004
1470 0.00030583 24.0064
1475 0.000296811 24.0314
1480 0.000288149 23.9248
1485 0.000279711 24.1257
1490 0.000271724 24.1274
1495 0.000264275 24.3545
1500 0.000256248 24.372
1505 0.000248853 24.5827
1510 0.000241844 24.6187
1515 0.000234438 24.8442
1520 0.000227374 24.8909
1525 0.000221045 25.0895
1530 0.000214431 24.8728
1535 0.000208092 25.1043
1540 0.000201748 25.3207
1545 0.000196399 25.5641
1550 0.000190474 25.5213
1555 0.000185188 25.7329
1560 0.000179263 25.6931
1565 0.000174021 25.9111
1570 0.000169176 25.8106
1575 0.000163861 26.0597
1580 0.000159583 26.2958
1585 0.000154719 26.195
1590 0.000150506 26.4111
1595 0.000145626 26.3077
1600 0.000141382 26.5291
1605 0.000137131 26.7424
1610 0.000132187 26.668
1615 0.000127929 26.9117
1620 0.000124086 26.7738
1625 0.00011982 27.0483
1630 0.000116042 26.8071
1635 0.000112767 27.127
1640 0.000108936 26.9351
1645 0.000105746 27.1783
1650 0.000102693 27.292
1655 0.000100112 27.4445
1660 9.75763e-05 27.5431
1665 9.52062e-05 27.6946
1670 9.29857e-05 27.7869
1675 9.08285e-05 27.9347
1680 8.87433e-05 28.1539
1685 8.66618e-05 28.3509
1690 8.46535e-05 28.4432
1695 8.27102e-05 28.591
1700 8.07774e-05 28.7497
1705 7.8666e-05 28.8194
1710 7.6572e-05 29.0265
1715 7.45994e-05 29.1193
1720 7.25199e-05 29.3013
1725 7.05189e-05 29.3697
1730 6.85712e-05 29.4972
1735 6.67296e-05 29.6167
1740 6.49184e-05 29.7686
1745 6.30949e-05 29.8524
1750 6.13637e-05 29.9789
1755 5.97301e-05 30.0928
1760 5.80751e-05 30.2585
1765 5.65479e-05 30.366
1770 5.49998e-05 30.5241
1775 5.35686e-05 30.6718
1780 5.20828e-05 30.6799
1785 5.07079e-05 30.9201
1790 4.93948e-05 31.0043
1795 4.80635e-05 31.138
1800 4.67492e-05 31.2291
1805 4.55055e-05 31.4321
1810 4.42835e-05 31.5499
1815 4.30744e-05 31.6302
1820 4.19954e-05 31.7151
1825 4.08527e-05 31.9048
1830 3.97561e-05 31.9718
1835 3.87041e-05 32.2028
1840 3.76008e-05 32.268
1845 3.66914e-05 32.4529
1850 3.56995e-05 32.5039
1855 3.47689e-05 32.6767
1860 3.38528e-05 32.8878
1865 3.29644e-05 32.8975
1870 3.20679e-05 32.9608
1875 3.12583e-05 33.1541
1880 3.04342e-05 33.3117
1885 2.96516e-05 33.2866
1890 2.88952e-05 33.6279
1895 2.81145e-05 33.6845
1900 2.73974e-05 33.8247
1905 2.66796e-05 33.9708
1910 2.59941e-05 33.9526
1915 2.52784e-05 34.1137
1920 2.46598e-05 34.2714
1925 2.39932e-05 34.2328
1930 2.33737e-05 34.394
1935 2.27623e-05 34.5138
1940 2.21454e-05 34.6933
1945 2.15924e-05 35.0815
1950 2.10232e-05 34.9444
1955 2.05211e-05 35.0155
1960 1.98996e-05 35.2135
1965 1.9408e-05 35.3328
1970 1.88974e-05 35.4643
1975 1.84612e-05 35.7904
1980 1.79562e-05 35.8898
1985 1.75673e-05 35.989
1990 1.70612e-05 36.0953
1995 1.66228e-05 36.4709
2000 1.62355e-05 36.5277
